일시,부산 강서구 녹산동,부산 강서구 대저동,부산 강서구 명지동,부산 금정구 부곡동,부산 금정구 청룡동,부산 금정구 회동동,부산 기장군 기장읍,부산 기장군 용수리,부산 남구 대연동,부산 남구 용호동,부산 동구 수정동,부산 동래구 명장동,부산 부산진구 개금동,부산 부산진구 전포동,부산 북구 덕천동,부산 북구 화명동,부산 사상구 덕포동,부산 사상구 학장동,부산 사하구 당리동,부산 사하구 장림동,부산 서구 대신동,부산 수영구 광안동,부산 연제구 연산동,부산 영도구 청학동,부산 영도구 태종대,부산 중구 광복동,부산 해운대구 재송동,부산 해운대구 좌동,부산 강서구 부산신항,부산 동구 부산북항,부산 동구 초량동,부산 동래구 온천동,부산 사상구 삼락동,부산 강서구 부산항
2022-06-17 00:19:00,25,16.0,12.0,22.0,17,13.0,9,15,18,10,20,17,13,30,20.0,11,25,23,21.0,43,25,15.0,15,10,12,14.0,7,15.0,22.0,19,30,24,20,21
2022-06-17 00:20:00,19,15.0,11.0,21.0,18,11.0,15,14,13,6,2,15,18,11,21.0,15,18,14,17.0,73,20,19.0,15,10,16,16.0,7,17.0,9.0,16,12,27,12,21
2022-06-17 00:21:00,23,12.0,18.0,22.0,18,11.0,12,19,17,8,3,19,13,13,23.0,14,19,14,17.0,18,19,15.0,16,7,11,12.0,9,15.0,21.0,14,10,20,12,19
2022-06-17 00:22:00,21,12.0,13.0,15.0,9,12.0,16,17,22,16,9,13,21,12,23.0,12,17,21,16.0,22,16,14.0,17,9,10,21.0,12,22.0,14.0,13,9,17,13,20
2022-06-17 00:23:00,17,14.0,11.0,10.0,8,10.0,7,15,12,7,11,12,16,11,17.0,14,14,17,16.0,15,16,9.0,10,13,8,18.0,9,22.0,20.0,10,6,16,11,11
2022-06-17 00:24:00,15,10.0,10.0,9.0,8,4.0,10,8,16,8,12,13,10,11,11.0,8,10,15,13.0,18,8,10.0,12,11,7,13.0,6,11.0,10.0,9,9,14,6,22
2022-06-18 00:01:00,13,6.0,13.0,7.0,5,2.0,10,10,13,6,11,9,11,10,8.0,6,8,11,9.0,20,8,9.0,10,7,10,9.0,7,12.0,10.0,5,6,9,3,25
2022-06-18 00:02:00,10,3.0,9.0,4.0,5,2.0,11,9,8,6,10,6,11,9,8.0,7,10,13,11.0,8,11,8.0,6,8,7,6.0,6,11.0,14.0,10,9,8,4,18
2022-06-18 00:03:00,24,9.0,8.0,4.0,5,2.0,6,10,8,3,9,4,10,5,10.0,6,7,9,10.0,17,9,7.0,6,5,8,7.0,7,9.0,15.0,8,5,2,7,19
2022-06-18 00:04:00,16,11.0,6.0,8.0,5,13.0,6,7,7,4,8,9,7,2,11.0,8,9,17,13.0,15,9,6.0,10,4,7,7.0,6,11.0,20.0,5,9,11,9,16
2022-06-18 00:05:00,11,7.0,10.0,9.0,4,24.0,8,6,4,3,9,11,7,2,12.0,5,8,12,13.0,13,7,5.0,6,5,8,10.0,5,17.0,12.0,10,12,6,8,17
2022-06-18 00:06:00,18,11.0,7.0,10.0,2,11.0,9,9,17,4,12,7,6,4,10.0,7,7,15,19.0,12,14,10.0,5,7,10,10.0,8,15.0,14.0,21,9,9,4,25
2022-06-18 00:07:00,13,14.0,12.0,11.0,6,13.0,10,10,24,14,15,7,10,2,12.0,11,13,16,15.0,22,12,11.0,6,7,13,6.0,8,14.0,14.0,15,13,12,10,21
2022-06-18 00:08:00,28,17.0,13.0,11.0,12,6.0,9,10,16,11,6,16,13,5,19.0,11,16,27,9.0,20,14,10.0,8,7,10,12.0,8,12.0,10.0,6,11,19,11,18
2022-06-18 00:09:00,17,15.0,9.0,11.0,10,6.0,7,7,14,11,17,15,12,17,19.0,8,13,27,13.0,17,13,12.0,8,14,7,15.0,11,21.0,9.0,18,16,18,10,18
2022-06-18 00:10:00,15,13.0,12.0,11.0,12,6.0,13,14,22,14,14,11,17,10,17.0,8,20,18,26.0,17,11,9.0,16,11,4,19.0,12,15.0,9.0,19,10,16,15,27
2022-06-18 00:11:00,17,11.0,13.0,15.0,17,15.0,17,29,23,20,38,11,14,13,19.0,11,29,26,14.0,17,21,8.0,14,10,8,27.0,11,16.0,17.0,27,17,20,12,25
2022-06-18 00:12:00,18,16.0,9.0,23.0,13,10.0,17,25,22,18,21,12,10,19,15.0,9,22,21,19.0,16,15,20.0,18,12,5,18.0,17,18.0,13.0,23,22,15,15,16
2022-06-18 00:13:00,11,13.0,7.0,19.0,16,10.0,13,17,16,2,23,19,15,26,23.0,17,17,24,16.0,12,16,12.0,22,6,2,15.0,12,14.0,9.0,49,17,26,7,12
2022-06-18 00:14:00,7,11.0,6.0,17.0,17,9.0,11,20,17,6,27,13,20,23,17.0,13,17,28,20.0,17,20,13.0,14,8,10,12.0,8,17.0,12.0,13,14,27,7,27
2022-06-18 00:15:00,21,21.0,12.0,21.0,21,15.0,15,20,14,10,35,21,25,22,22.0,17,21,33,27.0,18,18,17.0,21,8,13,20.0,9,22.0,14.0,26,26,29,7,28
2022-06-18 00:16:00,23,13.0,17.0,35.0,22,25.0,21,22,17,15,35,24,26,25,29.0,24,30,30,23.0,20,25,19.0,25,7,20,26.0,18,17.0,18.0,32,29,36,12,23
2022-06-18 00:17:00,17,12.0,14.0,26.0,30,15.0,19,25,18,9,50,24,20,17,27.0,24,23,24,16.0,22,22,18.0,23,8,12,20.0,19,19.0,21.0,19,17,29,20,27
2022-06-18 00:18:00,23,14.0,15.0,32.0,24,18.0,16,24,13,9,31,24,14,20,20.0,21,17,20,17.0,61,15,19.0,19,7,13,14.0,20,17.0,19.0,17,18,25,10,18
2022-06-18 00:19:00,15,14.0,14.0,24.0,20,14.0,19,22,12,11,20,21,21,18,20.0,16,20,16,14.0,15,19,14.0,18,7,10,12.0,9,16.0,13.0,7,19,21,8,18
2022-06-18 00:20:00,23,12.0,15.0,15.0,18,13.0,15,23,18,8,14,14,16,26,19.0,12,13,13,11.0,110,24,13.0,13,10,7,11.0,11,20.0,13.0,9,14,25,5,20
2022-06-18 00:21:00,24,16.0,18.0,15.0,17,11.0,19,12,14,10,6,16,11,26,20.0,19,16,12,15.0,16,16,16.0,10,10,12,20.0,11,19.0,10.0,15,18,20,6,17
2022-06-18 00:22:00,7,16.0,14.0,14.0,17,12.0,16,18,12,12,5,18,13,26,18.0,11,9,15,17.0,11,16,18.0,13,6,12,17.0,14,19.0,9.0,22,18,10,12,14
2022-06-18 00:23:00,13,10.0,11.0,13.0,17,13.0,21,17,9,9,19,13,11,16,16.0,10,12,10,13.0,10,4,15.0,10,6,13,10.0,11,18.0,8.0,15,14,12,8,21
2022-06-18 00:24:00,9,12.0,7.0,13.0,19,12.0,16,16,13,9,14,10,8,9,9.0,7,8,11,12.0,56,6,13.0,5,6,9,9.0,13,19.0,15.0,10,20,13,4,18
2022-06-19 00:01:00,10,12.0,6.0,13.0,13,7.0,15,16,10,6,12,18,6,8,15.0,5,12,11,9.0,9,11,8.0,11,6,7,15.0,11,15.0,15.0,13,14,15,3,11
2022-06-19 00:02:00,8,12.0,6.0,13.0,11,7.0,14,15,10,5,17,12,13,6,14.0,5,13,7,12.0,139,11,13.0,7,6,9,6.0,13,18.0,8.0,9,13,14,5,12
2022-06-19 00:03:00,27,13.0,7.0,11.0,12,9.0,14,16,17,11,15,13,9,6,17.0,5,12,6,13.0,13,15,9.0,8,-,10,8.0,17,13.0,7.0,11,10,14,6,15
2022-06-19 00:04:00,6,9.0,6.0,11.0,15,10.0,11,17,12,15,18,14,8,8,11.0,4,8,8,9.0,13,13,11.0,8,7,144,12.0,8,17.0,8.0,12,15,14,4,19
2022-06-19 00:05:00,4,14.0,6.0,14.0,11,6.0,13,16,11,9,17,13,8,6,10.0,6,11,7,14.0,14,17,11.0,10,8,12,8.0,8,16.0,5.0,19,10,12,3,15
2022-06-19 00:06:00,6,9.0,7.0,12.0,11,13.0,16,21,11,9,19,10,11,5,14.0,10,10,6,11.0,10,10,14.0,8,6,9,7.0,12,19.0,10.0,7,14,12,5,12
2022-06-19 00:07:00,8,9.0,7.0,18.0,13,14.0,15,10,9,9,15,10,9,5,14.0,13,13,14,9.0,19,11,15.0,10,5,5,10.0,10,13.0,7.0,15,10,14,5,24
2022-06-19 00:08:00,13,7.0,13.0,21.0,10,12.0,16,14,10,9,23,10,18,5,17.0,7,11,11,8.0,48,9,13.0,13,6,4,8.0,12,14.0,12.0,14,9,18,6,19
2022-06-19 00:09:00,12,10.0,10.0,22.0,15,13.0,20,14,13,9,24,14,15,8,12.0,3,14,8,13.0,10,11,13.0,7,7,5,17.0,11,13.0,10.0,16,12,11,6,17
2022-06-19 00:10:00,10,8.0,8.0,13.0,15,12.0,16,14,14,12,11,11,28,10,12.0,8,12,8,11.0,13,11,18.0,9,9,5,16.0,7,17.0,11.0,22,11,16,5,15
2022-06-19 00:11:00,6,7.0,9.0,16.0,19,8.0,13,14,14,11,17,10,8,8,14.0,9,15,7,10.0,13,8,32.0,18,10,4,13.0,13,15.0,11.0,24,22,15,5,18
2022-06-19 00:12:00,12,9.0,10.0,15.0,10,8.0,13,19,14,7,25,18,8,27,13.0,9,10,13,9.0,11,14,16.0,15,7,7,11.0,11,14.0,11.0,19,15,21,8,17
2022-06-19 00:13:00,13,13.0,10.0,24.0,11,8.0,15,18,11,6,20,15,6,10,12.0,9,11,13,11.0,8,15,18.0,13,4,4,8.0,10,14.0,17.0,16,9,26,7,14
2022-06-19 00:14:00,9,11.0,8.0,14.0,8,6.0,8,12,14,4,17,14,4,8,15.0,7,12,16,9.0,11,15,12.0,9,10,8,14.0,10,21.0,10.0,11,8,23,7,11
2022-06-19 00:15:00,6,8.0,11.0,23.0,10,9.0,6,14,10,2,21,10,6,13,14.0,7,12,12,12.0,11,11,13.0,16,6,9,12.0,13,15.0,10.0,16,11,23,6,18
2022-06-19 00:16:00,6,8.0,11.0,15.0,14,11.0,10,14,8,4,23,20,7,16,10.0,15,8,14,10.0,11,13,13.0,12,3,9,20.0,8,13.0,7.0,22,9,20,6,20
2022-06-19 00:17:00,11,13.0,10.0,23.0,11,8.0,12,25,8,4,41,20,7,17,14.0,10,12,16,13.0,7,11,12.0,15,6,10,13.0,6,11.0,9.0,19,15,18,5,15
2022-06-19 00:18:00,7,18.0,12.0,20.0,13,11.0,14,12,11,6,19,13,10,12,14.0,16,13,10,13.0,8,9,8.0,13,5,8,17.0,12,14.0,12.0,17,11,13,6,17
2022-06-19 00:19:00,9,7.0,12.0,13.0,14,7.0,8,10,10,6,15,12,13,10,13.0,8,11,12,10.0,8,13,10.0,11,4,5,9.0,7,16.0,9.0,10,13,3,6,21
2022-06-19 00:20:00,11,13.0,11.0,9.0,13,6.0,9,10,9,8,12,17,11,16,12.0,12,10,13,8.0,10,15,9.0,12,10,5,20.0,5,13.0,7.0,15,11,2,6,20
2022-06-19 00:21:00,13,11.0,18.0,9.0,11,9.0,10,13,14,6,3,9,11,16,13.0,14,14,12,13.0,12,12,10.0,10,7,9,13.0,7,12.0,18.0,12,13,14,6,16
2022-06-19 00:22:00,8,12.0,8.0,13.0,11,9.0,11,11,10,7,2,9,13,6,14.0,12,12,9,13.0,17,13,9.0,10,7,7,13.0,9,17.0,8.0,10,10,18,9,13
2022-06-19 00:23:00,10,9.0,9.0,11.0,8,6.0,11,13,11,10,9,10,11,13,14.0,8,10,10,13.0,10,12,15.0,9,6,7,11.0,11,19.0,12.0,12,12,15,6,14
2022-06-19 00:24:00,8,10.0,9.0,9.0,8,6.0,11,14,14,8,11,8,11,4,14.0,6,6,9,13.0,11,9,7.0,10,7,7,8.0,10,15.0,8.0,17,13,3,3,11
2022-06-20 00:01:00,10,9.0,9.0,9.0,8,4.0,7,14,13,8,11,6,6,3,10.0,3,5,12,10.0,9,14,11.0,8,8,3,13.0,13,19.0,6.0,14,11,2,3,13
2022-06-20 00:02:00,6,6.0,9.0,8.0,7,2.0,9,10,10,6,11,5,12,2,9.0,4,10,8,12.0,13,7,7.0,5,6,8,8.0,8,12.0,15.0,9,12,4,5,14
2022-06-20 00:03:00,6,8.0,13.0,7.0,8,2.0,7,15,12,3,6,8,9,2,8.0,5,7,13,14.0,11,4,4.0,7,5,9,7.0,6,14.0,16.0,9,8,3,8,18
2022-06-20 00:04:00,8,7.0,11.0,21.0,8,4.0,7,7,11,3,5,8,6,2,8.0,6,8,8,11.0,9,7,4.0,7,6,10,6.0,9,11.0,6.0,6,6,2,6,16
2022-06-20 00:05:00,9,6.0,9.0,25.0,6,4.0,6,10,8,6,14,6,5,5,14.0,7,7,8,8.0,11,7,5.0,7,6,5,4.0,8,12.0,14.0,8,7,6,3,10
2022-06-20 00:06:00,8,8.0,8.0,14.0,6,4.0,8,10,8,7,16,8,11,3,9.0,10,11,27,5.0,11,12,13.0,7,7,5,6.0,10,14.0,9.0,18,16,6,6,14
2022-06-20 00:07:00,10,12.0,11.0,14.0,9,9.0,13,16,10,13,23,8,11,2,14.0,7,11,15,9.0,15,14,11.0,6,6,7,14.0,11,14.0,13.0,20,19,17,8,22
2022-06-20 00:08:00,18,16.0,10.0,19.0,15,8.0,17,13,18,14,14,8,14,4,21.0,8,12,19,17.0,10,17,14.0,17,8,6,15.0,17,17.0,9.0,18,21,21,9,15
2022-06-20 00:09:00,9,22.0,10.0,23.0,20,14.0,19,19,14,12,29,21,25,20,25.0,8,27,28,13.0,14,24,21.0,21,18,9,19.0,21,18.0,12.0,19,20,30,14,15
2022-06-20 00:10:00,17,28.0,17.0,35.0,18,18.0,23,18,27,16,30,29,31,24,37.0,22,30,46,23.0,22,42,21.0,27,20,10,21.0,26,17.0,10.0,22,29,23,30,12
2022-06-20 00:11:00,12,33.0,14.0,39.0,23,23.0,28,19,30,10,35,28,37,25,34.0,38,26,47,29.0,26,23,23.0,27,24,7,15.0,18,17.0,19.0,26,24,34,21,19
2022-06-20 00:12:00,12,27.0,11.0,38.0,25,29.0,27,33,27,15,33,27,34,28,35.0,33,30,49,23.0,25,22,31.0,29,19,5,10.0,21,13.0,15.0,32,23,39,26,21
2022-06-20 00:13:00,7,28.0,8.0,30.0,29,22.0,43,30,23,7,36,31,31,22,37.0,31,30,-,31.0,26,26,35.0,31,16,4,12.0,24,15.0,26.0,18,26,37,25,16
2022-06-20 00:14:00,9,27.0,13.0,42.0,34,25.0,31,30,20,14,37,28,27,29,36.0,30,35,-,31.0,22,24,38.0,32,8,6,14.0,21,26.0,27.0,26,31,36,23,20
2022-06-20 00:15:00,26,20.0,19.0,41.0,32,22.0,27,23,20,11,25,19,24,14,29.0,31,23,-,14.0,16,14,14.0,26,5,4,13.0,11,25.0,22.0,22,15,36,16,24
2022-06-20 00:16:00,21,12.0,17.0,28.0,19,14.0,14,-,14,8,38,11,10,18,22.0,15,16,20,23.0,22,20,16.0,12,2,3,14.0,12,15.0,71.0,15,18,22,15,18
2022-06-20 00:17:00,12,10.0,15.0,24.0,13,14.0,-,21,9,-,24,13,13,14,17.0,14,18,14,13.0,15,16,21.0,26,2,4,14.0,9,12.0,108.0,14,7,28,9,15
2022-06-20 00:18:00,10,9.0,7.0,21.0,9,11.0,-,16,9,-,14,12,12,9,22.0,11,14,21,16.0,14,13,5.0,17,2,9,10.0,4,10.0,13.0,13,16,22,7,11
2022-06-20 00:19:00,9,13.0,6.0,19.0,11,8.0,9,18,10,4,12,12,14,15,17.0,9,17,22,17.0,10,14,9.0,11,2,15,7.0,4,12.0,17.0,11,15,19,8,15
2022-06-20 00:20:00,6,16.0,10.0,15.0,13,7.0,8,12,14,5,6,12,11,13,26.0,14,12,17,16.0,16,19,10.0,10,5,5,13.0,9,9.0,16.0,17,14,18,9,18
2022-06-20 00:21:00,11,16.0,7.0,15.0,13,18.0,17,13,14,18,23,15,19,28,24.0,15,22,23,22.0,13,25,23.0,18,16,7,12.0,18,20.0,18.0,17,29,24,11,20
2022-06-20 00:22:00,13,19.0,8.0,22.0,20,17.0,19,19,22,23,22,15,15,16,24.0,15,23,24,18.0,21,26,31.0,20,17,8,22.0,18,21.0,17.0,25,22,29,10,17
2022-06-20 00:23:00,15,19.0,11.0,24.0,21,16.0,25,22,22,17,28,20,19,23,17.0,16,21,25,23.0,12,15,30.0,22,17,9,20.0,21,28.0,16.0,23,24,21,9,21
2022-06-20 00:24:00,15,9.0,7.0,23.0,15,16.0,27,22,14,15,20,12,14,12,24.0,18,19,17,12.0,15,20,26.0,17,10,6,15.0,22,25.0,8.0,23,21,23,8,14
2022-06-21 00:01:00,8,10.0,11.0,16.0,13,6.0,14,20,14,6,10,10,8,7,16.0,13,15,15,17.0,13,8,17.0,7,7,4,11.0,15,18.0,9.0,19,18,5,6,34
2022-06-21 00:02:00,11,11.0,12.0,12.0,19,3.0,13,13,14,7,16,5,5,4,11.0,8,13,14,10.0,19,12,13.0,6,4,7,12.0,7,12.0,16.0,16,15,9,7,27
2022-06-21 00:03:00,10,9.0,8.0,11.0,18,2.0,20,9,15,12,9,8,7,11,9.0,5,7,17,11.0,15,13,13.0,9,9,6,15.0,10,16.0,16.0,10,16,5,9,21
2022-06-21 00:04:00,9,10.0,12.0,22.0,14,8.0,16,11,12,10,20,13,6,2,8.0,8,10,8,15.0,18,8,13.0,11,8,4,18.0,12,18.0,13.0,24,18,4,7,21
2022-06-21 00:05:00,14,14.0,13.0,19.0,8,16.0,19,18,14,10,20,17,7,3,15.0,7,12,17,12.0,14,16,13.0,11,12,13,20.0,9,19.0,12.0,25,15,18,7,28
2022-06-21 00:06:00,15,14.0,16.0,15.0,10,11.0,26,23,24,19,27,11,11,11,17.0,12,15,25,16.0,17,18,17.0,16,19,10,15.0,17,24.0,11.0,21,19,16,7,21
2022-06-21 00:07:00,16,15.0,18.0,21.0,13,13.0,28,23,22,13,32,16,20,7,20.0,13,12,19,17.0,20,25,14.0,9,12,7,24.0,17,22.0,15.0,29,23,19,15,25
2022-06-21 00:08:00,9,22.0,12.0,27.0,12,15.0,17,21,18,9,27,22,16,13,17.0,14,19,18,19.0,27,32,17.0,15,14,5,21.0,16,24.0,18.0,18,29,12,25,29
2022-06-21 00:09:00,16,22.0,22.0,22.0,17,19.0,7,18,19,4,28,19,18,16,20.0,15,17,21,24.0,31,27,15.0,23,9,3,18.0,23,13.0,18.0,21,26,16,20,23
2022-06-21 00:10:00,5,14.0,25.0,30.0,20,11.0,6,12,9,3,25,10,15,23,22.0,16,20,25,22.0,20,23,8.0,19,5,5,14.0,12,16.0,6.0,19,24,11,12,19
2022-06-21 00:11:00,12,17.0,17.0,15.0,7,10.0,6,13,9,4,12,12,6,2,11.0,15,14,17,12.0,20,15,8.0,7,5,8,12.0,7,11.0,4.0,11,17,10,15,18
2022-06-21 00:12:00,14,10.0,4.0,20.0,5,11.0,7,7,8,5,19,9,5,2,11.0,2,9,5,8.0,21,9,9.0,15,2,7,7.0,3,11.0,8.0,8,9,11,2,17
2022-06-21 00:13:00,12,7.0,4.0,14.0,3,7.0,9,12,10,4,19,8,5,3,10.0,2,8,10,13.0,22,9,12.0,7,3,4,15.0,5,13.0,7.0,16,18,7,4,20
2022-06-21 00:14:00,12,8.0,14.0,21.0,6,9.0,19,11,18,16,20,12,6,14,15.0,4,31,9,16.0,15,16,18.0,9,18,8,15.0,17,22.0,9.0,17,18,13,7,33
2022-06-21 00:15:00,19,10.0,14.0,32.0,6,11.0,16,12,11,15,23,11,6,10,16.0,8,14,14,15.0,27,12,26.0,12,9,15,15.0,7,18.0,14.0,16,-,13,6,25
2022-06-21 00:16:00,12,10.0,18.0,29.0,23,8.0,19,11,14,16,29,10,8,10,15.0,6,25,15,16.0,27,20,27.0,9,12,20,10.0,9,24.0,12.0,16,20,13,8,29
2022-06-21 00:17:00,23,12.0,14.0,22.0,5,12.0,14,9,16,24,30,12,11,12,13.0,5,19,17,16.0,31,23,25.0,15,16,28,15.0,16,26.0,15.0,18,23,19,11,23
2022-06-21 00:18:00,23,13.0,17.0,25.0,6,13.0,20,16,18,16,47,15,17,13,13.0,11,19,20,20.0,24,19,19.0,22,23,20,20.0,11,19.0,15.0,17,23,17,23,30
2022-06-21 00:19:00,19,12.0,14.0,18.0,10,17.0,17,12,16,15,23,13,14,15,16.0,11,17,28,13.0,20,23,23.0,15,15,14,12.0,12,19.0,24.0,18,24,15,13,34
2022-06-21 00:20:00,21,15.0,14.0,15.0,7,11.0,13,10,18,17,17,13,11,13,17.0,12,14,14,17.0,16,15,23.0,8,13,14,17.0,8,27.0,19.0,10,26,2,7,30
2022-06-21 00:21:00,26,13.0,11.0,13.0,13,11.0,20,13,15,18,6,11,9,15,14.0,15,17,23,17.0,19,23,28.0,11,17,12,18.0,7,27.0,12.0,14,22,12,8,31
2022-06-21 00:22:00,18,15.0,10.0,12.0,11,13.0,23,18,23,16,3,11,9,9,13.0,10,17,20,9.0,10,14,30.0,12,9,13,17.0,6,22.0,13.0,20,21,14,10,29
2022-06-21 00:23:00,20,22.0,13.0,9.0,8,12.0,18,20,23,16,23,14,10,7,22.0,13,7,9,14.0,8,13,26.0,14,18,17,14.0,16,26.0,22.0,24,24,14,11,30
2022-06-21 00:24:00,23,23.0,18.0,13.0,8,8.0,20,15,17,16,27,17,12,18,21.0,12,14,18,15.0,16,22,24.0,16,16,17,15.0,14,21.0,15.0,24,20,14,7,33
2022-06-22 00:01:00,33,22.0,20.0,20.0,15,10.0,17,17,23,17,18,20,15,28,22.0,17,22,35,28.0,32,23,25.0,22,12,18,26.0,25,17.0,21.0,33,30,17,20,44
2022-06-22 00:02:00,31,32.0,29.0,16.0,11,11.0,16,10,30,21,20,17,46,17,22.0,20,21,27,21.0,29,13,11.0,17,15,24,22.0,19,23.0,20.0,20,15,21,30,31
2022-06-22 00:03:00,32,18.0,29.0,20.0,10,15.0,20,15,26,24,21,20,19,16,19.0,12,23,19,10.0,33,13,13.0,16,19,29,17.0,15,23.0,29.0,24,13,14,24,25
2022-06-22 00:04:00,26,10.0,31.0,16.0,8,11.0,16,9,19,20,25,19,22,14,16.0,7,17,18,13.0,33,13,11.0,14,16,28,11.0,18,25.0,21.0,17,17,9,16,26
2022-06-22 00:05:00,27,12.0,28.0,16.0,10,9.0,15,9,15,17,14,12,17,9,20.0,7,17,18,13.0,33,17,15.0,15,13,18,20.0,22,22.0,23.0,19,8,8,6,35
2022-06-22 00:06:00,26,8.0,27.0,20.0,11,10.0,15,14,22,19,15,17,20,23,15.0,7,20,21,15.0,36,16,16.0,9,12,18,24.0,18,24.0,18.0,18,10,14,8,35
2022-06-22 00:07:00,27,11.0,28.0,18.0,10,9.0,15,12,29,22,22,20,25,13,23.0,9,27,22,16.0,39,22,13.0,18,17,22,34.0,20,22.0,23.0,25,24,16,17,26
2022-06-22 00:08:00,27,23.0,26.0,18.0,19,10.0,15,14,30,26,45,22,27,18,29.0,16,23,38,25.0,35,26,24.0,21,19,15,37.0,19,25.0,18.0,29,33,18,27,30
2022-06-22 00:09:00,26,30.0,26.0,24.0,16,20.0,19,15,30,24,30,17,27,20,33.0,24,25,35,24.0,24,16,26.0,17,12,18,31.0,20,25.0,17.0,30,17,22,27,32
2022-06-22 00:10:00,20,24.0,22.0,28.0,12,16.0,18,14,28,23,31,21,40,19,30.0,21,27,35,25.0,24,23,24.0,26,19,10,32.0,20,24.0,26.0,31,33,24,27,-
2022-06-22 00:11:00,30,28.0,20.0,44.0,18,26.0,23,15,36,24,33,28,34,31,31.0,29,29,42,26.0,25,22,30.0,27,12,15,34.0,25,21.0,24.0,30,38,27,26,42
2022-06-22 00:12:00,34,29.0,14.0,49.0,25,30.0,25,24,32,22,45,33,31,41,32.0,25,33,40,28.0,34,32,34.0,33,18,14,29.0,30,23.0,25.0,33,36,36,24,31
2022-06-22 00:13:00,28,39.0,15.0,59.0,31,39.0,34,32,37,20,42,34,41,33,39.0,41,33,48,30.0,27,29,40.0,38,11,20,28.0,30,23.0,26.0,30,29,45,29,30
2022-06-22 00:14:00,33,32.0,22.0,57.0,42,27.0,29,37,30,27,34,29,54,31,41.0,31,38,55,28.0,25,30,35.0,29,27,22,27.0,28,27.0,29.0,30,23,41,27,42
2022-06-22 00:15:00,38,36.0,32.0,57.0,36,27.0,29,36,43,24,43,31,37,48,39.0,34,48,68,46.0,43,39,37.0,37,27,24,40.0,34,40.0,30.0,41,46,46,-,47
2022-06-22 00:16:00,47,43.0,31.0,65.0,37,36.0,38,37,43,27,68,39,36,46,48.0,43,43,55,47.0,36,38,51.0,40,23,25,37.0,34,34.0,27.0,37,51,51,-,43
2022-06-22 00:17:00,39,37.0,26.0,59.0,45,39.0,33,35,36,26,72,38,39,35,47.0,39,46,57,32.0,27,35,53.0,35,17,19,32.0,34,30.0,30.0,38,44,49,34,45
2022-06-22 00:18:00,35,29.0,27.0,57.0,35,33.0,30,37,30,22,49,31,34,29,37.0,32,45,52,34.0,28,34,28.0,25,15,17,32.0,28,31.0,27.0,30,45,46,35,31
2022-06-22 00:19:00,36,26.0,21.0,44.0,28,22.0,25,32,21,19,31,22,26,29,34.0,31,32,33,26.0,15,34,28.0,22,9,12,20.0,20,25.0,29.0,21,34,38,32,30
2022-06-22 00:20:00,25,19.0,15.0,26.0,24,21.0,24,26,18,15,20,24,26,18,31.0,23,29,32,23.0,19,34,25.0,23,16,10,22.0,18,21.0,23.0,23,21,31,24,14
2022-06-22 00:21:00,20,22.0,14.0,17.0,22,16.0,23,29,17,13,2,19,15,26,27.0,24,21,25,14.0,16,29,15.0,17,15,12,14.0,18,18.0,17.0,16,27,26,17,10
2022-06-22 00:22:00,13,14.0,14.0,22.0,22,15.0,16,22,14,11,3,13,15,14,16.0,18,15,16,16.0,17,14,13.0,17,9,9,11.0,11,19.0,9.0,14,18,22,21,15
2022-06-22 00:23:00,13,13.0,13.0,15.0,11,14.0,9,18,16,10,12,16,17,15,15.0,10,17,11,18.0,16,16,9.0,17,8,10,16.0,11,15.0,11.0,12,17,20,15,18
2022-06-22 00:24:00,15,10.0,11.0,11.0,9,15.0,18,16,13,10,15,15,11,15,15.0,6,9,26,17.0,12,17,5.0,9,7,8,14.0,14,16.0,9.0,14,13,15,10,12
2022-06-23 00:01:00,8,11.0,11.0,11.0,6,8.0,14,17,9,12,20,13,10,6,12.0,4,8,25,18.0,14,16,11.0,9,7,5,10.0,11,13.0,8.0,12,10,17,16,14
2022-06-23 00:02:00,10,11.0,8.0,11.0,8,8.0,17,10,8,8,13,11,15,7,11.0,5,9,26,18.0,15,9,11.0,10,7,13,7.0,8,11.0,10.0,10,9,7,11,12
2022-06-23 00:03:00,11,8.0,14.0,12.0,6,6.0,8,9,16,5,10,8,9,7,10.0,6,12,19,16.0,12,6,8.0,6,7,9,13.0,6,8.0,12.0,9,9,7,11,13
2022-06-23 00:04:00,9,13.0,10.0,14.0,3,3.0,6,8,7,6,15,8,11,6,12.0,7,13,10,15.0,13,9,14.0,13,6,5,9.0,6,13.0,11.0,11,11,11,7,31
2022-06-23 00:05:00,9,12.0,12.0,12.0,5,4.0,8,6,14,16,23,9,11,9,14.0,6,10,19,17.0,15,11,12.0,8,7,8,14.0,7,13.0,10.0,18,16,12,9,24
2022-06-23 00:06:00,17,11.0,13.0,12.0,5,11.0,11,7,16,11,20,11,16,9,17.0,8,10,17,12.0,14,23,13.0,7,5,8,12.0,9,14.0,17.0,18,17,13,14,21
2022-06-23 00:07:00,11,12.0,13.0,15.0,6,10.0,10,7,5,6,19,8,11,9,13.0,10,14,14,12.0,10,6,10.0,7,5,4,8.0,6,11.0,17.0,6,9,19,13,13
2022-06-23 00:08:00,16,14.0,8.0,17.0,11,9.0,6,12,10,6,19,8,6,4,14.0,12,10,13,13.0,16,12,9.0,14,5,9,12.0,5,12.0,15.0,9,13,19,14,16
